date,Region,County,market,latitude,longitude,category,commodity,unit,price
11/15/2006,Rift Valley,UASIN GISHU,Eldoret town (Uasin Gishu),0.52,35.28,cereals and tubers,Maize,KG,10.9
11/15/2006,Rift Valley,UASIN GISHU,Eldoret town (Uasin Gishu),0.52,35.28,cereals and tubers,Maize (white),90 KG,1000.0
11/15/2006,Rift Valley,UASIN GISHU,Eldoret town (Uasin Gishu),0.52,35.28,cereals and tubers,Potatoes (Irish),50 KG,736.11
11/15/2006,Rift Valley,UASIN GISHU,Eldoret town (Uasin Gishu),0.52,35.28,cereals and tubers,Sorghum,90 KG,1200.0
11/15/2006,Rift Valley,UASIN GISHU,Eldoret town (Uasin Gishu),0.52,35.28,pulses and nuts,Beans,KG,42.22
11/15/2006,Rift Valley,UASIN GISHU,Eldoret town (Uasin Gishu),0.52,35.28,pulses and nuts,Beans (dry),90 KG,2675.0
12/15/2006,Coast,MOMBASA,Mombasa,-4.05,39.67,cereals and tubers,Maize,KG,12.73
12/15/2006,Coast,MOMBASA,Mombasa,-4.05,39.67,pulses and nuts,Beans (dry),90 KG,2758.75
12/15/2006,Eastern,KITUI,Kitui,-1.37,38.02,cereals and tubers,Maize (white),KG,20.0
12/15/2006,Eastern,KITUI,Kitui,-1.37,38.02,pulses and nuts,Beans (dry),KG,44.0
12/15/2006,Nairobi,NAIROBI,Nairobi,-1.28,36.82,cereals and tubers,Bread,400 G,27.0
12/15/2006,Nairobi,NAIROBI,Nairobi,-1.28,36.82,cereals and tubers,Maize,KG,13.34
12/15/2006,Nairobi,NAIROBI,Nairobi,-1.28,36.82,cereals and tubers,Maize (white),90 KG,1245.0
12/15/2006,Nairobi,NAIROBI,Nairobi,-1.28,36.82,cereals and tubers,Potatoes (Irish),50 KG,1122.22
12/15/2006,Nairobi,NAIROBI,Nairobi,-1.28,36.82,cereals and tubers,Sorghum,90 KG,1877.5
12/15/2006,Nairobi,NAIROBI,Nairobi,-1.28,36.82,milk and dairy,"Milk (cow, pasteurized)",500 ML,24.0
12/15/2006,Nairobi,NAIROBI,Nairobi,-1.28,36.82,oil and fats,Oil (vegetable),L,140.0
12/15/2006,Nairobi,NAIROBI,Nairobi,-1.28,36.82,pulses and nuts,Beans,KG,31.98
12/15/2006,Nairobi,NAIROBI,Nairobi,-1.28,36.82,pulses and nuts,Beans (dry),90 KG,3078.0
12/15/2006,North Eastern,MANDERA,Mandera,3.94,41.86,cereals and tubers,Maize (white),KG,28.0
12/15/2006,Nyanza,KISUMU,Kisumu,-0.1,34.75,cereals and tubers,Maize,KG,15.25
12/15/2006,Nyanza,KISUMU,Kisumu,-0.1,34.75,cereals and tubers,Maize (white),90 KG,1400.0
12/15/2006,Nyanza,KISUMU,Kisumu,-0.1,34.75,cereals and tubers,Potatoes (Irish),50 KG,796.1
12/15/2006,Nyanza,KISUMU,Kisumu,-0.1,34.75,cereals and tubers,Sorghum,90 KG,1400.0
12/15/2006,Nyanza,KISUMU,Kisumu,-0.1,34.75,pulses and nuts,Beans,KG,34.71
12/15/2006,Nyanza,KISUMU,Kisumu,-0.1,34.75,pulses and nuts,Beans (dry),90 KG,3467.0
12/15/2006,Rift Valley,TURKANA,Lodwar (Turkana),3.12,35.6,cereals and tubers,Maize (white),KG,28.0
12/15/2006,Rift Valley,UASIN GISHU,Eldoret town (Uasin Gishu),0.52,35.28,cereals and tubers,Maize (white),90 KG,1000.0
12/15/2006,Rift Valley,UASIN GISHU,Eldoret town (Uasin Gishu),0.52,35.28,pulses and nuts,Beans,KG,40.76
1/15/2007,Coast,MOMBASA,Mombasa,-4.05,39.67,cereals and tubers,Maize,KG,11.66
1/15/2007,Coast,MOMBASA,Mombasa,-4.05,39.67,cereals and tubers,Maize (white),90 KG,1061.9
1/15/2007,Coast,MOMBASA,Mombasa,-4.05,39.67,pulses and nuts,Beans,KG,33.17
1/15/2007,Eastern,KITUI,Kitui,-1.37,38.02,cereals and tubers,Maize (white),KG,18.0
1/15/2007,Eastern,KITUI,Kitui,-1.37,38.02,pulses and nuts,Beans (dry),KG,37.0
1/15/2007,Eastern,MARSABIT,Marsabit,2.33,37.98,cereals and tubers,Maize (white),KG,16.0
1/15/2007,Nairobi,NAIROBI,Nairobi,-1.28,36.82,cereals and tubers,Maize,KG,15.0
1/15/2007,Nairobi,NAIROBI,Nairobi,-1.28,36.82,cereals and tubers,Maize (white),90 KG,1337.5
1/15/2007,Nairobi,NAIROBI,Nairobi,-1.28,36.82,cereals and tubers,Potatoes (Irish),50 KG,1402.77
1/15/2007,Nairobi,NAIROBI,Nairobi,-1.28,36.82,pulses and nuts,Beans,KG,33.38
1/15/2007,Nairobi,NAIROBI,Nairobi,-1.28,36.82,pulses and nuts,Beans (dry),90 KG,3107.0
1/15/2007,North Eastern,MANDERA,Mandera,3.94,41.86,cereals and tubers,Maize (white),KG,20.0
1/15/2007,Nyanza,KISUMU,Kisumu,-0.1,34.75,cereals and tubers,Maize (white),90 KG,1400.0
1/15/2007,Nyanza,KISUMU,Kisumu,-0.1,34.75,cereals and tubers,Potatoes (Irish),50 KG,850.42
1/15/2007,Nyanza,KISUMU,Kisumu,-0.1,34.75,cereals and tubers,Sorghum,90 KG,1400.0
1/15/2007,Nyanza,KISUMU,Kisumu,-0.1,34.75,pulses and nuts,Beans,KG,38.2
1/15/2007,Rift Valley,UASIN GISHU,Eldoret town (Uasin Gishu),0.52,35.28,cereals and tubers,Maize,KG,10.71
1/15/2007,Rift Valley,UASIN GISHU,Eldoret town (Uasin Gishu),0.52,35.28,cereals and tubers,Maize (white),90 KG,947.5
1/15/2007,Rift Valley,UASIN GISHU,Eldoret town (Uasin Gishu),0.52,35.28,cereals and tubers,Potatoes (Irish),50 KG,675.0
1/15/2007,Rift Valley,UASIN GISHU,Eldoret town (Uasin Gishu),0.52,35.28,cereals and tubers,Sorghum,90 KG,1340.0
1/15/2007,Rift Valley,UASIN GISHU,Eldoret town (Uasin Gishu),0.52,35.28,pulses and nuts,Beans (dry),90 KG,2730.0
2/15/2007,Coast,MOMBASA,Mombasa,-4.05,39.67,cereals and tubers,Maize,KG,12.24
2/15/2007,Coast,MOMBASA,Mombasa,-4.05,39.67,cereals and tubers,Maize (white),90 KG,1062.5
2/15/2007,Eastern,KITUI,Kitui,-1.37,38.02,cereals and tubers,Maize (white),KG,17.0
2/15/2007,Eastern,MARSABIT,Marsabit,2.33,37.98,cereals and tubers,Maize (white),KG,16.0
2/15/2007,Nairobi,NAIROBI,Nairobi,-1.28,36.82,cereals and tubers,Bread,400 G,27.0
2/15/2007,Nairobi,NAIROBI,Nairobi,-1.28,36.82,cereals and tubers,Maize,KG,14.69
2/15/2007,Nairobi,NAIROBI,Nairobi,-1.28,36.82,cereals and tubers,Maize (white),90 KG,1322.5
2/15/2007,Nairobi,NAIROBI,Nairobi,-1.28,36.82,cereals and tubers,Sorghum,90 KG,1670.0
2/15/2007,Nairobi,NAIROBI,Nairobi,-1.28,36.82,milk and dairy,"Milk (cow, pasteurized)",500 ML,20.0
2/15/2007,Nairobi,NAIROBI,Nairobi,-1.28,36.82,oil and fats,Oil (vegetable),L,135.0
2/15/2007,Nairobi,NAIROBI,Nairobi,-1.28,36.82,pulses and nuts,Beans,KG,31.35
2/15/2007,Nairobi,NAIROBI,Nairobi,-1.28,36.82,pulses and nuts,Beans (dry),90 KG,2810.0
2/15/2007,North Eastern,MANDERA,Mandera,3.94,41.86,cereals and tubers,Maize (white),KG,23.0
2/15/2007,Nyanza,KISUMU,Kisumu,-0.1,34.75,cereals and tubers,Maize,KG,15.45
2/15/2007,Nyanza,KISUMU,Kisumu,-0.1,34.75,cereals and tubers,Maize (white),90 KG,1400.0
2/15/2007,Nyanza,KISUMU,Kisumu,-0.1,34.75,cereals and tubers,Sorghum,90 KG,2510.0
2/15/2007,Nyanza,KISUMU,Kisumu,-0.1,34.75,pulses and nuts,Beans,KG,34.48
2/15/2007,Nyanza,KISUMU,Kisumu,-0.1,34.75,pulses and nuts,Beans (dry),90 KG,3170.0
2/15/2007,Rift Valley,TURKANA,Lodwar (Turkana),3.12,35.6,cereals and tubers,Maize (white),KG,30.0
2/15/2007,Rift Valley,UASIN GISHU,Eldoret town (Uasin Gishu),0.52,35.28,cereals and tubers,Maize (white),90 KG,944.21
2/15/2007,Rift Valley,UASIN GISHU,Eldoret town (Uasin Gishu),0.52,35.28,cereals and tubers,Potatoes (Irish),50 KG,485.38
2/15/2007,Rift Valley,UASIN GISHU,Eldoret town (Uasin Gishu),0.52,35.28,cereals and tubers,Sorghum,90 KG,1189.47
2/15/2007,Rift Valley,UASIN GISHU,Eldoret town (Uasin Gishu),0.52,35.28,pulses and nuts,Beans,KG,46.45
2/15/2007,Rift Valley,UASIN GISHU,Eldoret town (Uasin Gishu),0.52,35.28,pulses and nuts,Beans (dry),90 KG,2784.0
3/15/2007,Coast,MOMBASA,Mombasa,-4.05,39.67,cereals and tubers,Maize (white),90 KG,1035.42
3/15/2007,Coast,MOMBASA,Mombasa,-4.05,39.67,pulses and nuts,Beans,KG,33.49
3/15/2007,Eastern,KITUI,Kitui,-1.37,38.02,cereals and tubers,Maize (white),KG,8.0
3/15/2007,Eastern,MARSABIT,Marsabit,2.33,37.98,cereals and tubers,Maize (white),KG,14.0
3/15/2007,Nairobi,NAIROBI,Nairobi,-1.28,36.82,cereals and tubers,Maize,KG,13.27
3/15/2007,Nairobi,NAIROBI,Nairobi,-1.28,36.82,cereals and tubers,Maize (white),90 KG,1193.8
3/15/2007,Nairobi,NAIROBI,Nairobi,-1.28,36.82,cereals and tubers,Sorghum,90 KG,1724.0
3/15/2007,Nairobi,NAIROBI,Nairobi,-1.28,36.82,pulses and nuts,Beans,KG,33.96
3/15/2007,Nairobi,NAIROBI,Nairobi,-1.28,36.82,pulses and nuts,Beans (dry),90 KG,3056.0
3/15/2007,North Eastern,MANDERA,Mandera,3.94,41.86,cereals and tubers,Maize (white),KG,22.0
3/15/2007,Nyanza,KISUMU,Kisumu,-0.1,34.75,cereals and tubers,Maize (white),90 KG,1384.35
3/15/2007,Nyanza,KISUMU,Kisumu,-0.1,34.75,cereals and tubers,Potatoes (Irish),50 KG,830.91
3/15/2007,Nyanza,KISUMU,Kisumu,-0.1,34.75,pulses and nuts,Beans,KG,38.56
3/15/2007,Nyanza,KISUMU,Kisumu,-0.1,34.75,pulses and nuts,Beans (dry),90 KG,3530.0
3/15/2007,Rift Valley,UASIN GISHU,Eldoret town (Uasin Gishu),0.52,35.28,cereals and tubers,Maize,KG,10.8
3/15/2007,Rift Valley,UASIN GISHU,Eldoret town (Uasin Gishu),0.52,35.28,cereals and tubers,Maize (white),90 KG,1027.5
3/15/2007,Rift Valley,UASIN GISHU,Eldoret town (Uasin Gishu),0.52,35.28,cereals and tubers,Sorghum,90 KG,1208.33
3/15/2007,Rift Valley,UASIN GISHU,Eldoret town (Uasin Gishu),0.52,35.28,pulses and nuts,Beans,KG,42.18
3/15/2007,Rift Valley,UASIN GISHU,Eldoret town (Uasin Gishu),0.52,35.28,pulses and nuts,Beans (dry),90 KG,2729.0
4/15/2007,Coast,MOMBASA,Mombasa,-4.05,39.67,cereals and tubers,Maize (white),90 KG,1047.37
4/15/2007,Coast,MOMBASA,Mombasa,-4.05,39.67,pulses and nuts,Beans,KG,33.89
4/15/2007,Coast,MOMBASA,Mombasa,-4.05,39.67,pulses and nuts,Beans (dry),90 KG,3050.0
4/15/2007,Eastern,KITUI,Kitui,-1.37,38.02,cereals and tubers,Maize (white),KG,8.0
4/15/2007,Nairobi,NAIROBI,Nairobi,-1.28,36.82,cereals and tubers,Bread,400 G,27.0
4/15/2007,Nairobi,NAIROBI,Nairobi,-1.28,36.82,cereals and tubers,Sorghum,90 KG,1721.05
4/15/2007,Nairobi,NAIROBI,Nairobi,-1.28,36.82,oil and fats,Oil (vegetable),L,130.0
4/15/2007,Nairobi,NAIROBI,Nairobi,-1.28,36.82,pulses and nuts,Beans,KG,32.29
4/15/2007,Nairobi,NAIROBI,Nairobi,-1.28,36.82,pulses and nuts,Beans (dry),90 KG,3016.0
4/15/2007,North Eastern,MANDERA,Mandera,3.94,41.86,cereals and tubers,Maize (white),KG,26.0
4/15/2007,Nyanza,KISUMU,Kisumu,-0.1,34.75,cereals and tubers,Maize,KG,13.3
4/15/2007,Nyanza,KISUMU,Kisumu,-0.1,34.75,cereals and tubers,Maize (white),90 KG,1225.56
4/15/2007,Nyanza,KISUMU,Kisumu,-0.1,34.75,cereals and tubers,Potatoes (Irish),50 KG,901.95
4/15/2007,Nyanza,KISUMU,Kisumu,-0.1,34.75,cereals and tubers,Sorghum,90 KG,1583.33
4/15/2007,Nyanza,KISUMU,Kisumu,-0.1,34.75,pulses and nuts,Beans,KG,39.57
4/15/2007,Rift Valley,TURKANA,Lodwar (Turkana),3.12,35.6,cereals and tubers,Maize (white),KG,31.0
4/15/2007,Rift Valley,UASIN GISHU,Eldoret town (Uasin Gishu),0.52,35.28,cereals and tubers,Maize (white),90 KG,1113.33
4/15/2007,Rift Valley,UASIN GISHU,Eldoret town (Uasin Gishu),0.52,35.28,cereals and tubers,Potatoes (Irish),50 KG,759.25
4/15/2007,Rift Valley,UASIN GISHU,Eldoret town (Uasin Gishu),0.52,35.28,cereals and tubers,Sorghum,90 KG,1166.67
4/15/2007,Rift Valley,UASIN GISHU,Eldoret town (Uasin Gishu),0.52,35.28,pulses and nuts,Beans,KG,46.57
4/15/2007,Rift Valley,UASIN GISHU,Eldoret town (Uasin Gishu),0.52,35.28,pulses and nuts,Beans (dry),90 KG,2840.0
5/15/2007,Coast,MOMBASA,Mombasa,-4.05,39.67,cereals and tubers,Maize (white),90 KG,1078.57
5/15/2007,Coast,MOMBASA,Mombasa,-4.05,39.67,pulses and nuts,Beans,KG,34.37
5/15/2007,Coast,MOMBASA,Mombasa,-4.05,39.67,pulses and nuts,Beans (dry),90 KG,3195.24
5/15/2007,Eastern,KITUI,Kitui,-1.37,38.02,pulses and nuts,Beans (dry),KG,34.0
5/15/2007,Nairobi,NAIROBI,Nairobi,-1.28,36.82,cereals and tubers,Maize,KG,13.53
5/15/2007,Nairobi,NAIROBI,Nairobi,-1.28,36.82,cereals and tubers,Potatoes (Irish),50 KG,1119.04
5/15/2007,Nairobi,NAIROBI,Nairobi,-1.28,36.82,oil and fats,Oil (vegetable),L,130.0
5/15/2007,Nairobi,NAIROBI,Nairobi,-1.28,36.82,pulses and nuts,Beans,KG,33.22
5/15/2007,North Eastern,MANDERA,Mandera,3.94,41.86,cereals and tubers,Maize (white),KG,33.0
5/15/2007,Nyanza,KISUMU,Kisumu,-0.1,34.75,cereals and tubers,Maize,KG,14.24
5/15/2007,Nyanza,KISUMU,Kisumu,-0.1,34.75,cereals and tubers,Maize (white),90 KG,1292.38
5/15/2007,Nyanza,KISUMU,Kisumu,-0.1,34.75,cereals and tubers,Sorghum,90 KG,1438.1
5/15/2007,Nyanza,KISUMU,Kisumu,-0.1,34.75,pulses and nuts,Beans,KG,34.96
5/15/2007,Nyanza,KISUMU,Kisumu,-0.1,34.75,pulses and nuts,Beans (dry),90 KG,3257.0
5/15/2007,Rift Valley,TURKANA,Lodwar (Turkana),3.12,35.6,cereals and tubers,Maize (white),KG,29.0
5/15/2007,Rift Valley,UASIN GISHU,Eldoret town (Uasin Gishu),0.52,35.28,cereals and tubers,Maize,KG,12.54
5/15/2007,Rift Valley,UASIN GISHU,Eldoret town (Uasin Gishu),0.52,35.28,cereals and tubers,Maize (white),90 KG,1171.43
5/15/2007,Rift Valley,UASIN GISHU,Eldoret town (Uasin Gishu),0.52,35.28,cereals and tubers,Sorghum,90 KG,1555.0
5/15/2007,Rift Valley,UASIN GISHU,Eldoret town (Uasin Gishu),0.52,35.28,pulses and nuts,Beans (dry),90 KG,2772.0
6/15/2007,Coast,MOMBASA,Mombasa,-4.05,39.67,pulses and nuts,Beans,KG,35.58
6/15/2007,Coast,MOMBASA,Mombasa,-4.05,39.67,pulses and nuts,Beans (dry),90 KG,3194.44
6/15/2007,Eastern,KITUI,Kitui,-1.37,38.02,cereals and tubers,Maize (white),KG,9.0
6/15/2007,Eastern,KITUI,Kitui,-1.37,38.02,pulses and nuts,Beans (dry),KG,35.0
6/15/2007,Eastern,MARSABIT,Marsabit,2.33,37.98,cereals and tubers,Maize (white),KG,15.0
6/15/2007,Nairobi,NAIROBI,Nairobi,-1.28,36.82,cereals and tubers,Bread,400 G,27.0
6/15/2007,Nairobi,NAIROBI,Nairobi,-1.28,36.82,cereals and tubers,Maize (white),90 KG,1204.44
6/15/2007,Nairobi,NAIROBI,Nairobi,-1.28,36.82,pulses and nuts,Beans,KG,33.66
6/15/2007,Nairobi,NAIROBI,Nairobi,-1.28,36.82,pulses and nuts,Beans (dry),90 KG,3083.0
6/15/2007,North Eastern,MANDERA,Mandera,3.94,41.86,cereals and tubers,Maize (white),KG,29.0
6/15/2007,Nyanza,KISUMU,Kisumu,-0.1,34.75,cereals and tubers,Potatoes (Irish),50 KG,867.52
6/15/2007,Nyanza,KISUMU,Kisumu,-0.1,34.75,cereals and tubers,Sorghum,90 KG,1400.0
6/15/2007,Nyanza,KISUMU,Kisumu,-0.1,34.75,pulses and nuts,Beans,KG,35.1
6/15/2007,Nyanza,KISUMU,Kisumu,-0.1,34.75,pulses and nuts,Beans (dry),90 KG,3200.0
6/15/2007,Rift Valley,TURKANA,Lodwar (Turkana),3.12,35.6,cereals and tubers,Maize (white),KG,30.0
6/15/2007,Rift Valley,UASIN GISHU,Eldoret town (Uasin Gishu),0.52,35.28,cereals and tubers,Maize,KG,13.15
6/15/2007,Rift Valley,UASIN GISHU,Eldoret town (Uasin Gishu),0.52,35.28,cereals and tubers,Maize (white),90 KG,1204.71
6/15/2007,Rift Valley,UASIN GISHU,Eldoret town (Uasin Gishu),0.52,35.28,cereals and tubers,Potatoes (Irish),50 KG,666.66
6/15/2007,Rift Valley,UASIN GISHU,Eldoret town (Uasin Gishu),0.52,35.28,pulses and nuts,Beans,KG,47.28
6/15/2007,Rift Valley,UASIN GISHU,Eldoret town (Uasin Gishu),0.52,35.28,pulses and nuts,Beans (dry),90 KG,2800.0
7/15/2007,Coast,MOMBASA,Mombasa,-4.05,39.67,cereals and tubers,Maize,KG,13.2
7/15/2007,Coast,MOMBASA,Mombasa,-4.05,39.67,cereals and tubers,Maize (white),90 KG,1183.91
7/15/2007,Coast,MOMBASA,Mombasa,-4.05,39.67,pulses and nuts,Beans,KG,36.46
7/15/2007,Coast,MOMBASA,Mombasa,-4.05,39.67,pulses and nuts,Beans (dry),90 KG,3310.87
7/15/2007,Eastern,KITUI,Kitui,-1.37,38.02,cereals and tubers,Maize (white),KG,9.0
7/15/2007,Eastern,KITUI,Kitui,-1.37,38.02,cereals and tubers,Sorghum,90 KG,1100.0
7/15/2007,Nairobi,NAIROBI,Nairobi,-1.28,36.82,cereals and tubers,Maize,KG,13.4
7/15/2007,Nairobi,NAIROBI,Nairobi,-1.28,36.82,cereals and tubers,Maize (white),90 KG,1215.91
7/15/2007,Nairobi,NAIROBI,Nairobi,-1.28,36.82,cereals and tubers,Sorghum,90 KG,1665.22
7/15/2007,Nairobi,NAIROBI,Nairobi,-1.28,36.82,milk and dairy,"Milk (cow, pasteurized)",500 ML,20.0
7/15/2007,Nairobi,NAIROBI,Nairobi,-1.28,36.82,pulses and nuts,Beans (dry),90 KG,3261.0
7/15/2007,North Eastern,MANDERA,Mandera,3.94,41.86,cereals and tubers,Maize (white),KG,25.0
7/15/2007,Nyanza,KISUMU,Kisumu,-0.1,34.75,cereals and tubers,Maize,KG,14.75
7/15/2007,Nyanza,KISUMU,Kisumu,-0.1,34.75,cereals and tubers,Maize (white),90 KG,1386.67
7/15/2007,Nyanza,KISUMU,Kisumu,-0.1,34.75,pulses and nuts,Beans,KG,41.22
7/15/2007,Nyanza,KISUMU,Kisumu,-0.1,34.75,pulses and nuts,Beans (dry),90 KG,3733.0
7/15/2007,Rift Valley,UASIN GISHU,Eldoret town (Uasin Gishu),0.52,35.28,cereals and tubers,Maize,KG,13.11
7/15/2007,Rift Valley,UASIN GISHU,Eldoret town (Uasin Gishu),0.52,35.28,cereals and tubers,Potatoes (Irish),50 KG,621.15
7/15/2007,Rift Valley,UASIN GISHU,Eldoret town (Uasin Gishu),0.52,35.28,cereals and tubers,Sorghum,90 KG,1389.52
7/15/2007,Rift Valley,UASIN GISHU,Eldoret town (Uasin Gishu),0.52,35.28,pulses and nuts,Beans,KG,47.2
7/15/2007,Rift Valley,UASIN GISHU,Eldoret town (Uasin Gishu),0.52,35.28,pulses and nuts,Beans (dry),90 KG,2723.0
8/15/2007,Coast,MOMBASA,Mombasa,-4.05,39.67,cereals and tubers,Maize,KG,13.17
8/15/2007,Coast,MOMBASA,Mombasa,-4.05,39.67,cereals and tubers,Maize (white),90 KG,1202.17
8/15/2007,Coast,MOMBASA,Mombasa,-4.05,39.67,pulses and nuts,Beans,KG,36.76
8/15/2007,Coast,MOMBASA,Mombasa,-4.05,39.67,pulses and nuts,Beans (dry),90 KG,3371.74
8/15/2007,Eastern,KITUI,Kitui,-1.37,38.02,cereals and tubers,Maize (white),KG,9.0
8/15/2007,Eastern,KITUI,Kitui,-1.37,38.02,cereals and tubers,Potatoes (Irish),50 KG,866.66
8/15/2007,Eastern,KITUI,Kitui,-1.37,38.02,cereals and tubers,Sorghum,90 KG,2525.0
8/15/2007,Eastern,MARSABIT,Marsabit,2.33,37.98,cereals and tubers,Maize (white),KG,15.0
8/15/2007,Nairobi,NAIROBI,Nairobi,-1.28,36.82,cereals and tubers,Bread,400 G,28.0
8/15/2007,Nairobi,NAIROBI,Nairobi,-1.28,36.82,cereals and tubers,Maize,KG,13.17
8/15/2007,Nairobi,NAIROBI,Nairobi,-1.28,36.82,cereals and tubers,Sorghum,90 KG,1943.48
8/15/2007,Nairobi,NAIROBI,Nairobi,-1.28,36.82,milk and dairy,"Milk (cow, pasteurized)",500 ML,22.0
8/15/2007,Nairobi,NAIROBI,Nairobi,-1.28,36.82,pulses and nuts,Beans,KG,33.65
8/15/2007,Nairobi,NAIROBI,Nairobi,-1.28,36.82,pulses and nuts,Beans (dry),90 KG,3148.0
8/15/2007,Nyanza,KISUMU,Kisumu,-0.1,34.75,cereals and tubers,Maize (white),90 KG,1400.0
8/15/2007,Nyanza,KISUMU,Kisumu,-0.1,34.75,cereals and tubers,Potatoes (Irish),50 KG,850.0
8/15/2007,Rift Valley,UASIN GISHU,Eldoret town (Uasin Gishu),0.52,35.28,cereals and tubers,Maize (white),90 KG,1195.29
8/15/2007,Rift Valley,UASIN GISHU,Eldoret town (Uasin Gishu),0.52,35.28,cereals and tubers,Sorghum,90 KG,1405.88
8/15/2007,Rift Valley,UASIN GISHU,Eldoret town (Uasin Gishu),0.52,35.28,pulses and nuts,Beans,KG,45.55
8/15/2007,Rift Valley,UASIN GISHU,Eldoret town (Uasin Gishu),0.52,35.28,pulses and nuts,Beans (dry),90 KG,2412.0
9/15/2007,Coast,MOMBASA,Mombasa,-4.05,39.67,cereals and tubers,Maize (white),90 KG,1230.0
9/15/2007,Coast,MOMBASA,Mombasa,-4.05,39.67,pulses and nuts,Beans,KG,38.84
9/15/2007,Coast,MOMBASA,Mombasa,-4.05,39.67,pulses and nuts,Beans (dry),90 KG,3517.5
9/15/2007,Eastern,KITUI,Kitui,-1.37,38.02,cereals and tubers,Maize (white),KG,9.0
9/15/2007,Nairobi,NAIROBI,Nairobi,-1.28,36.82,cereals and tubers,Bread,400 G,29.0
9/15/2007,Nairobi,NAIROBI,Nairobi,-1.28,36.82,cereals and tubers,Maize,KG,13.49
9/15/2007,Nairobi,NAIROBI,Nairobi,-1.28,36.82,cereals and tubers,Maize (white),90 KG,1238.68
9/15/2007,Nairobi,NAIROBI,Nairobi,-1.28,36.82,cereals and tubers,Potatoes (Irish),50 KG,735.06
9/15/2007,Nairobi,NAIROBI,Nairobi,-1.28,36.82,cereals and tubers,Sorghum,90 KG,1810.53
9/15/2007,Nairobi,NAIROBI,Nairobi,-1.28,36.82,milk and dairy,"Milk (cow, pasteurized)",500 ML,22.0
9/15/2007,Nairobi,NAIROBI,Nairobi,-1.28,36.82,pulses and nuts,Beans,KG,35.89
9/15/2007,North Eastern,MANDERA,Mandera,3.94,41.86,cereals and tubers,Maize (white),KG,29.0
9/15/2007,Nyanza,KISUMU,Kisumu,-0.1,34.75,cereals and tubers,Maize,KG,13.96
9/15/2007,Nyanza,KISUMU,Kisumu,-0.1,34.75,cereals and tubers,Potatoes (Irish),50 KG,920.63
9/15/2007,Nyanza,KISUMU,Kisumu,-0.1,34.75,cereals and tubers,Sorghum,90 KG,1516.67
9/15/2007,Nyanza,KISUMU,Kisumu,-0.1,34.75,pulses and nuts,Beans (dry),90 KG,3415.0
9/15/2007,Rift Valley,TURKANA,Lodwar (Turkana),3.12,35.6,cereals and tubers,Maize (white),KG,28.0
9/15/2007,Rift Valley,UASIN GISHU,Eldoret town (Uasin Gishu),0.52,35.28,cereals and tubers,Maize (white),90 KG,1200.77
9/15/2007,Rift Valley,UASIN GISHU,Eldoret town (Uasin Gishu),0.52,35.28,cereals and tubers,Potatoes (Irish),50 KG,662.38
9/15/2007,Rift Valley,UASIN GISHU,Eldoret town (Uasin Gishu),0.52,35.28,pulses and nuts,Beans,KG,41.17
9/15/2007,Rift Valley,UASIN GISHU,Eldoret town (Uasin Gishu),0.52,35.28,pulses and nuts,Beans (dry),90 KG,2423.0
10/15/2007,Coast,MOMBASA,Mombasa,-4.05,39.67,cereals and tubers,Maize (white),90 KG,1213.64
10/15/2007,Coast,MOMBASA,Mombasa,-4.05,39.67,pulses and nuts,Beans,KG,37.16
10/15/2007,Coast,MOMBASA,Mombasa,-4.05,39.67,pulses and nuts,Beans (dry),90 KG,3272.73
10/15/2007,Eastern,KITUI,Kitui,-1.37,38.02,cereals and tubers,Maize (white),KG,9.0
10/15/2007,Eastern,KITUI,Kitui,-1.37,38.02,cereals and tubers,Potatoes (Irish),50 KG,1388.88
10/15/2007,Eastern,KITUI,Kitui,-1.37,38.02,pulses and nuts,Beans (dry),KG,35.0
10/15/2007,Eastern,MARSABIT,Marsabit,2.33,37.98,cereals and tubers,Maize (white),KG,15.0
10/15/2007,Nairobi,NAIROBI,Nairobi,-1.28,36.82,cereals and tubers,Maize,KG,13.43
10/15/2007,Nairobi,NAIROBI,Nairobi,-1.28,36.82,cereals and tubers,Potatoes (Irish),50 KG,1134.72
10/15/2007,Nairobi,NAIROBI,Nairobi,-1.28,36.82,cereals and tubers,Sorghum,90 KG,1581.82
10/15/2007,Nairobi,NAIROBI,Nairobi,-1.28,36.82,milk and dairy,"Milk (cow, pasteurized)",500 ML,23.0
10/15/2007,Nairobi,NAIROBI,Nairobi,-1.28,36.82,pulses and nuts,Beans,KG,35.09
10/15/2007,Nyanza,KISUMU,Kisumu,-0.1,34.75,cereals and tubers,Maize (white),90 KG,1250.0
10/15/2007,Nyanza,KISUMU,Kisumu,-0.1,34.75,cereals and tubers,Sorghum,90 KG,1500.0
10/15/2007,Nyanza,KISUMU,Kisumu,-0.1,34.75,pulses and nuts,Beans,KG,46.06
10/15/2007,Nyanza,KISUMU,Kisumu,-0.1,34.75,pulses and nuts,Beans (dry),90 KG,3367.0
10/15/2007,Rift Valley,TURKANA,Lodwar (Turkana),3.12,35.6,cereals and tubers,Maize (white),KG,27.0
10/15/2007,Rift Valley,UASIN GISHU,Eldoret town (Uasin Gishu),0.52,35.28,cereals and tubers,Maize (white),90 KG,1303.12
10/15/2007,Rift Valley,UASIN GISHU,Eldoret town (Uasin Gishu),0.52,35.28,cereals and tubers,Potatoes (Irish),50 KG,850.69
